model,revision,method,context,batch,tp,v_rank,base_rank,residual_rank,page_size,sparse_budget,sink,recent,k_residency,dtype,gpu,repeat,run_id,stage,median_ms,p10_ms,p90_ms,collective,communicated_width,communicated_elements_per_rank,payload_bytes_per_rank,ring_bytes_per_rank
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b8,projection,0.012768000364303589,0.012480000033974648,0.01414399966597557,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b8,collective,0.01945599913597107,0.019071999937295914,0.020128000527620316,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b8,reconstruction,0.018463999964296818,0.018015999346971512,0.02672000043094158,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b8,total,0.039135999977588654,0.03843199834227562,0.04012800008058548,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b8,projection,0.013376000337302685,0.013120000250637531,0.016063999384641647,all_reduce,4096,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b8,collective,0.03694400005042553,0.03548799827694893,0.03929600119590759,all_reduce,4096,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b8,reconstruction,0.010015999898314476,0.009759999811649323,0.011136000044643879,all_reduce,4096,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b8,total,0.07739200070500374,0.07369600236415863,0.08211199939250946,all_reduce,4096,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b8,projection,0.013327999971807003,0.013088000006973743,0.015807999297976494,all_reduce,1024,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b8,collective,0.03649599850177765,0.0352960005402565,0.039135999977588654,all_reduce,1024,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b8,reconstruction,0.014527999795973301,0.014303999952971935,0.015263999812304974,all_reduce,1024,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b8,total,0.0689919963479042,0.06588800251483917,0.07619199901819229,all_reduce,1024,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b8,projection,0.01600000075995922,0.01484800036996603,0.018751999363303185,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b8,collective,0.03675200045108795,0.035392001271247864,0.039455998688936234,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b8,reconstruction,0.01740800030529499,0.01696000061929226,0.019231999292969704,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b8,total,0.06956800073385239,0.06806399673223495,0.07552000135183334,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b8,projection,0.021631999872624874,0.017343999817967415,0.025280000641942024,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b8,collective,0.03846399858593941,0.036928001791238785,0.04460800066590309,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b8,reconstruction,0.017872000113129616,0.017632000148296356,0.018624000251293182,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b8,total,0.0899839997291565,0.08566399663686752,0.09830400347709656,all_reduce,2048,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b8,projection,0.015776000916957855,0.014879999682307243,0.01865600049495697,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b8,collective,0.02147199958562851,0.019519999623298645,0.024607999250292778,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b8,reconstruction,0.01817600056529045,0.017952000722289085,0.018559999763965607,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,8,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b8,total,0.03916800022125244,0.03852799907326698,0.040192000567913055,all_gather,256,2048,4096,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b16,projection,0.013376000337302685,0.013088000006973743,0.016767999157309532,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b16,collective,0.04944000020623207,0.04879999905824661,0.050655998289585114,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b16,reconstruction,0.010015999898314476,0.00979200005531311,0.010975999757647514,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b16,total,0.0772479996085167,0.07417599856853485,0.08771199733018875,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b16,projection,0.013423999771475792,0.013120000250637531,0.013919999822974205,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b16,collective,0.03617599979043007,0.03519999980926514,0.04102399945259094,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b16,reconstruction,0.01548799965530634,0.015231999568641186,0.018239999189972878,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b16,total,0.0679360032081604,0.06643199920654297,0.07468800246715546,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b16,projection,0.01616000011563301,0.015359999611973763,0.018848000094294548,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b16,collective,0.037967998534440994,0.03619199991226196,0.04278400167822838,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b16,reconstruction,0.01727999933063984,0.016704000532627106,0.0197759997099638,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b16,total,0.06788800284266472,0.0655680000782013,0.07913599908351898,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b16,projection,0.0175199992954731,0.017184000462293625,0.020864000543951988,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b16,collective,0.03641600161790848,0.0350399985909462,0.04224000126123428,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b16,reconstruction,0.02067199908196926,0.020479999482631683,0.02099199965596199,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b16,total,0.08964799717068672,0.08771199733018875,0.09779199957847595,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b16,projection,0.012799999676644802,0.01244799979031086,0.01724799908697605,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b16,collective,0.020800000056624413,0.02022399939596653,0.021407999098300934,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b16,reconstruction,0.020447999238967896,0.02022399939596653,0.020800000056624413,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b16,total,0.04358400031924248,0.04255999997258186,0.058240000158548355,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b16,projection,0.015424000099301338,0.013120000250637531,0.018719999119639397,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b16,collective,0.049456000328063965,0.048895999789237976,0.050464000552892685,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b16,reconstruction,0.010111999697983265,0.009824000298976898,0.012415999546647072,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b16,total,0.07795199751853943,0.0761599987745285,0.08339200168848038,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b16,projection,0.013344000093638897,0.013055999763309956,0.015135999768972397,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b16,collective,0.03702399879693985,0.03519999980926514,0.04396799951791763,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b16,reconstruction,0.015456000342965126,0.015135999768972397,0.02131200022995472,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b16,total,0.06796800345182419,0.06649599969387054,0.07353600114583969,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b16,projection,0.017664000391960144,0.014271999709308147,0.021856000646948814,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b16,collective,0.037728000432252884,0.03574400022625923,0.040991999208927155,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b16,reconstruction,0.016992000862956047,0.01664000004529953,0.01817600056529045,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b16,total,0.0679520033299923,0.06652799993753433,0.07715199887752533,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b16,projection,0.021727999672293663,0.01711999997496605,0.025919999927282333,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b16,collective,0.036607999354600906,0.03519999980926514,0.0387520007789135,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b16,reconstruction,0.020608000457286835,0.020447999238967896,0.0208320003002882,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b16,total,0.08871999755501747,0.08575999736785889,0.0976639986038208,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b16,projection,0.013024000450968742,0.012703999876976013,0.014015999622642994,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b16,collective,0.020864000543951988,0.020320000126957893,0.022336000576615334,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b16,reconstruction,0.022288000211119652,0.020416000857949257,0.02566399984061718,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b16,total,0.04310400038957596,0.042399998754262924,0.04403200000524521,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,projection,0.013248000293970108,0.012927999719977379,0.014047999866306782,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,collective,0.04942400008440018,0.048895999789237976,0.05052800104022026,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,reconstruction,0.010080000385642052,0.009824000298976898,0.010591999627649784,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,total,0.07711999863386154,0.07491199672222137,0.08479999750852585,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,projection,0.013376000337302685,0.013120000250637531,0.015231999568641186,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,collective,0.03622400015592575,0.03488000109791756,0.03836800158023834,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,reconstruction,0.015359999611973763,0.015168000012636185,0.016063999384641647,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,total,0.06468800082802773,0.06310400366783142,0.07254400104284286,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,projection,0.013376000337302685,0.013088000006973743,0.016992000862956047,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,collective,0.03643200173974037,0.03488000109791756,0.04156799986958504,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,reconstruction,0.017216000705957413,0.01679999940097332,0.018464000895619392,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,total,0.0674079991877079,0.06524799764156342,0.07459200173616409,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,projection,0.017503999173641205,0.017184000462293625,0.025919999927282333,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,collective,0.037728000432252884,0.03328000009059906,0.041600000113248825,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,reconstruction,0.023552000522613525,0.021536000072956085,0.026528000831604004,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,total,0.08851200342178345,0.08505599945783615,0.09487999975681305,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,projection,0.012640000320971012,0.012415999546647072,0.013824000023305416,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,collective,0.020767999812960625,0.020255999639630318,0.021407999098300934,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,reconstruction,0.020479999482631683,0.020255999639630318,0.020767999812960625,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,total,0.04310400038957596,0.04243199899792671,0.04390399903059006,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,projection,0.019519999623298645,0.013279999606311321,0.022207999601960182,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,collective,0.0817599967122078,0.081216000020504,0.08249600231647491,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,reconstruction,0.010111999697983265,0.009855999611318111,0.010816000401973724,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,total,0.09062399715185165,0.08975999802350998,0.09212800115346909,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,projection,0.013439999893307686,0.013151999562978745,0.014399999752640724,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,collective,0.03711999952793121,0.03558399900794029,0.040511999279260635,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,reconstruction,0.015936000272631645,0.015744000673294067,0.01651199907064438,all_reduce,1024,32768,65536,114688.0
