layer,group,document,query_position,page,token_start,token_end_inclusive,pinned,teacher_mass_mean,teacher_non_sink_mass_mean,teacher_mass_h0,teacher_mass_h1,teacher_mass_h2,teacher_mass_h3,exact.group_score,exact.rank_min,exact.rank_max,exact.owner,exact.selected,exact.cutoff,exact.score_minus_cutoff,exact.global_owner_head,exact.rank_min_minus_63,q32.group_score,q32.rank_min,q32.rank_max,q32.owner,q32.selected,q32.cutoff,q32.score_minus_cutoff,q32.global_owner_head,q32.rank_min_minus_63,q32.status,uniform8.group_score,uniform8.rank_min,uniform8.rank_max,uniform8.owner,uniform8.selected,uniform8.cutoff,uniform8.score_minus_cutoff,uniform8.global_owner_head,uniform8.rank_min_minus_63,uniform8.status,qgram8.group_score,qgram8.rank_min,qgram8.rank_max,qgram8.owner,qgram8.selected,qgram8.cutoff,qgram8.score_minus_cutoff,qgram8.global_owner_head,qgram8.rank_min_minus_63,qgram8.status
5,1,67,26111,811,25952,25983,False,0.17055709660053253,0.1708078682422638,0.678886353969574,0.00015659800556022674,0.0015906536718830466,0.0015947895590215921,0.6798669099807739,1,1,0,True,0.004892643541097641,0.6749742664396763,4,-62,0.4298366606235504,2,2,0,True,0.00446983240544796,0.42536682821810246,4,-61,intersection,0.003260793397203088,117,117,0,False,0.005232517141848803,-0.0019717237446457148,4,54,missed,0.0017477734945714474,270,270,0,False,0.004225671291351318,-0.002477897796779871,4,207,missed
5,1,78,28927,901,28832,28863,False,0.09149563312530518,0.09151078015565872,0.353061705827713,0.00010968514834530652,0.003576436545699835,0.009234711527824402,0.3531142473220825,2,2,0,True,0.004219722002744675,0.34889452531933784,4,-61,0.006690504029393196,43,43,3,True,0.004283206537365913,0.0024072974920272827,7,-20,intersection,0.00421901373192668,56,56,3,True,0.003977454733103514,0.0002415589988231659,7,-7,intersection,0.0021700088400393724,184,184,3,False,0.004427200183272362,-0.0022571913432329893,7,121,missed
5,1,77,27391,853,27296,27327,False,0.08082147687673569,0.08087989687919617,0.29182082414627075,4.389862806419842e-05,0.003648306243121624,0.027772869914770126,0.2919360101222992,2,2,0,True,0.004352797754108906,0.2875832123681903,4,-61,0.24168242514133453,3,3,0,True,0.004783290904015303,0.23689913423731923,4,-60,intersection,0.012002210132777691,19,19,0,True,0.004195696208626032,0.007806513924151659,4,-44,intersection,0.0016966549446806312,250,250,0,False,0.0033573599066585302,-0.001660704961977899,4,187,missed
5,3,79,32511,927,29664,29695,False,0.06152389943599701,0.06164633855223656,0.0020562249701470137,0.2321465015411377,0.009907830506563187,0.0019850393291562796,0.23263444006443024,1,1,1,True,0.0038416082970798016,0.22879283176735044,13,-62,0.09414234012365341,4,4,1,True,0.0037249207962304354,0.09041741932742298,13,-59,intersection,0.004516474902629852,87,87,1,False,0.006052397191524506,-0.0015359222888946533,13,24,missed,0.003531679045408964,72,72,2,False,0.004152099601924419,-0.0006204205565154552,14,9,missed
5,5,74,30463,833,26656,26687,False,0.05811484158039093,0.05836533382534981,0.05295972898602486,0.08794635534286499,0.025587797164916992,0.06596548110246658,0.08840686827898026,2,2,1,True,0.004235405009239912,0.08417146326974034,21,-61,0.05743474140763283,8,8,1,True,0.003934134263545275,0.05350060714408755,21,-55,intersection,0.007492666132748127,38,38,3,True,0.0035407801624387503,0.003951885970309377,23,-25,intersection,0.003864495549350977,66,66,3,False,0.004660357721149921,-0.0007958621717989445,23,3,missed
5,3,73,32511,952,30464,30495,False,0.05130104348063469,0.05130252242088318,0.0006988825625739992,0.20165202021598816,0.001571773667819798,0.0012815053341910243,0.2016577422618866,1,1,1,True,0.0045617567375302315,0.19709598552435637,13,-62,0.04946732893586159,7,7,1,True,0.00604489678516984,0.04342243215069175,13,-56,intersection,0.24351750314235687,1,1,1,True,0.004059955943375826,0.23945754719898105,13,-62,intersection,0.002047891030088067,154,154,3,False,0.00662605045363307,-0.004578159423545003,15,91,missed
5,4,75,29439,914,29248,29279,False,0.050585828721523285,0.0514473058283329,0.043871451169252396,0.053047508001327515,0.07008832693099976,0.03533603623509407,0.07187993079423904,2,2,2,True,0.002655602525919676,0.06922432826831937,18,-61,0.018368972465395927,25,25,2,True,0.0026051097083836794,0.015763862757012248,18,-38,intersection,0.06106498837471008,6,6,2,True,0.0006114038405939937,0.06045358453411609,18,-57,intersection,0.0019736906979233027,66,66,2,False,0.0022596761118620634,-0.00028598541393876076,18,3,missed
5,3,70,31487,920,29440,29471,False,0.05054260045289993,0.05057820677757263,0.0002701612829696387,0.19795915484428406,0.0034784155432134867,0.000462673488073051,0.1981002688407898,2,2,1,True,0.006994978524744511,0.19110529031604528,13,-61,0.0030673241708427668,114,114,1,False,0.006659786682575941,-0.0035924625117331743,13,51,missed,0.0006074973498471081,386,386,1,False,0.007722675800323486,-0.007115178450476378,13,323,missed,0.0005830117152072489,352,352,3,False,0.007948685437440872,-0.007365673722233623,15,289,missed
5,1,64,25087,781,24992,25023,False,0.04923214018344879,0.04928578808903694,0.1807466447353363,6.741265679011121e-05,0.006317900959402323,0.009796597994863987,0.18091508746147156,2,2,0,True,0.00606403686106205,0.1748510506004095,4,-61,0.013256706297397614,26,26,0,True,0.005883346777409315,0.007373359519988298,4,-37,intersection,0.01367390900850296,27,27,0,True,0.006060774438083172,0.007613134570419788,4,-36,intersection,0.0039212568663060665,117,117,0,False,0.006666955538094044,-0.0027456986717879772,4,54,missed
5,1,72,28671,892,28544,28575,False,0.04767771065235138,0.04778032749891281,0.16217434406280518,0.0001636109227547422,0.017450373619794846,0.010922501794993877,0.1625138819217682,2,2,0,True,0.004616897087544203,0.15789698483422399,4,-61,0.006242724601179361,47,47,0,True,0.005276247393339872,0.000966477207839489,4,-16,intersection,0.1566568911075592,3,3,0,True,0.005251119378954172,0.15140577172860503,4,-60,intersection,0.0023027246352285147,221,221,0,False,0.006368274334818125,-0.00406554969958961,4,158,missed
5,3,67,31743,966,30912,30943,False,0.042837247252464294,0.043232280761003494,0.0024775629863142967,0.16679248213768005,0.0011686866637319326,0.0009102657786570489,0.1683630496263504,2,2,1,True,0.00447579100728035,0.16388725861907005,13,-61,0.03369670733809471,4,4,1,True,0.004458989016711712,0.029237718321383,13,-59,intersection,0.20420512557029724,2,2,1,True,0.004323978442698717,0.19988114712759852,13,-61,intersection,0.0044642044231295586,67,67,1,False,0.004745074547827244,-0.00028087012469768524,13,4,missed
5,1,64,26879,832,26624,26655,False,0.042196523398160934,0.04221680015325546,0.16590076684951782,0.00011496261140564457,0.002191984560340643,0.0005783700617030263,0.1659751981496811,2,2,0,True,0.005311755463480949,0.16066344268620014,4,-61,0.0031315761152654886,117,117,0,False,0.005328585393726826,-0.002197009278461337,4,54,missed,0.002494196407496929,163,163,0,False,0.00527211232110858,-0.0027779159136116505,4,100,missed,0.004566450137645006,86,86,2,False,0.006077921018004417,-0.0015114708803594112,6,23,missed
5,3,77,30975,904,28928,28959,False,0.03854456916451454,0.03859752044081688,0.0003343931748531759,0.15272587537765503,0.00022494985023513436,0.0008930501062422991,0.1529334932565689,3,3,1,True,0.004515169188380241,0.14841832406818867,13,-60,0.0032704980112612247,86,86,1,False,0.004673647228628397,-0.0014031492173671722,13,23,missed,0.004014940466731787,89,89,1,False,0.005320628173649311,-0.0013056877069175243,13,26,missed,0.0020561362616717815,96,96,1,False,0.003336487337946892,-0.0012803510762751102,13,33,missed
5,3,65,27903,816,26112,26143,False,0.03776382654905319,0.03778795525431633,0.0012383710127323866,0.14010319113731384,0.005365363322198391,0.004348377231508493,0.14019860327243805,2,2,1,True,0.002652615075930953,0.1375459881965071,13,-61,0.00419657351449132,77,77,1,False,0.005537828430533409,-0.0013412549160420895,13,14,missed,0.003991150762885809,70,70,1,False,0.004407720640301704,-0.00041656987741589546,13,7,missed,0.004371614195406437,66,66,1,False,0.00456560542806983,-0.00019399123266339302,13,3,missed
5,4,68,29439,784,25088,25119,False,0.037463169544935226,0.03756159916520119,0.010156642645597458,0.03326936066150665,0.06014848127961159,0.046278197318315506,0.060394998639822006,3,3,2,True,0.0032604741863906384,0.05713452445343137,18,-60,0.0354868583381176,9,9,2,True,0.0020062951371073723,0.03348056320101023,18,-54,intersection,0.021700147539377213,14,14,1,True,0.0013896434102207422,0.02031050412915647,17,-49,intersection,0.0012016372056677938,92,92,2,False,0.0025165178813040257,-0.001314880675636232,18,29,missed
5,1,69,24831,770,24640,24671,False,0.03707487881183624,0.03707730397582054,0.11308478564023972,0.00018635955348145217,0.02692258730530739,0.008105788379907608,0.11308711767196655,4,4,0,True,0.004997326992452145,0.10808979067951441,4,-59,0.0511922650039196,6,6,0,True,0.004992878530174494,0.04619938647374511,4,-57,intersection,0.00023498819791711867,620,620,1,False,0.003949163947254419,-0.0037141757493373007,5,557,missed,0.0045846980065107346,101,101,2,False,0.00686408719047904,-0.0022793891839683056,6,38,missed
5,1,77,25599,796,25472,25503,False,0.03626145049929619,0.0363292470574379,0.13435691595077515,7.328136416617781e-05,0.005039638839662075,0.005575963761657476,0.13457487523555756,3,3,0,True,0.0049942871555686,0.12958058807998896,4,-60,0.007893326692283154,34,34,0,True,0.0043679880909621716,0.003525338601320982,4,-29,intersection,0.007863128557801247,23,23,0,True,0.0038169471081346273,0.004046181449666619,4,-40,intersection,0.0029869370628148317,103,103,0,False,0.004108674358576536,-0.0011217372957617044,4,40,missed
5,5,79,29183,813,26016,26047,False,0.036254461854696274,0.03625515103340149,0.022374097257852554,0.0544092021882534,0.0172383114695549,0.05099623650312424,0.05441071465611458,4,4,1,True,0.003157766070216894,0.051252948585897684,21,-59,0.0661386251449585,4,4,1,True,0.0030610912945121527,0.06307753385044634,21,-59,intersection,0.06386736780405045,8,8,1,True,0.0020248747896403074,0.06184249301441014,21,-55,intersection,0.0015640477649867535,99,99,1,False,0.0040453532710671425,-0.002481305506080389,21,36,missed
5,5,65,29183,858,27456,27487,False,0.03620344400405884,0.036204297095537186,0.06616967171430588,0.04580891877412796,0.011556665413081646,0.021278521046042442,0.06617163866758347,3,3,0,True,0.004083716310560703,0.06208792235702276,20,-60,0.0072610704228281975,36,36,3,True,0.003628344740718603,0.0036327256821095943,23,-27,intersection,0.001025895937345922,109,109,0,False,0.0026373048312962055,-0.0016114088939502835,20,46,missed,0.0017782255308702588,96,96,0,False,0.003961820621043444,-0.002183595090173185,20,33,missed
6,6,68,27391,826,26432,26463,False,0.055711522698402405,0.05572183430194855,0.1730230301618576,0.005080336704850197,0.03715410456061363,0.007588615640997887,0.17303121089935303,2,2,0,True,0.006845835596323013,0.16618537530303001,24,-61,0.07780978828668594,5,5,0,True,0.0065956804901361465,0.0712141077965498,24,-58,intersection,0.014924706891179085,27,27,0,True,0.006509585306048393,0.008415121585130692,24,-36,intersection,0.004856115207076073,71,71,0,False,0.005256168078631163,-0.00040005287155508995,24,8,missed
6,4,64,30207,938,30016,30047,False,0.036312442272901535,0.036319583654403687,0.003686963114887476,0.0020248915534466505,0.13727836310863495,0.002259556669741869,0.13727840781211853,3,3,2,True,0.006602099630981684,0.13067630818113685,18,-60,0.013256045989692211,32,32,2,True,0.007195326965302229,0.006060719024389982,18,-31,intersection,0.012880275957286358,33,33,2,True,0.007469568867236376,0.005410707090049982,18,-30,intersection,0.003907062578946352,89,89,0,False,0.005879448261111975,-0.0019723856821656227,16,26,missed
6,3,67,24831,696,22272,22303,False,0.03378065302968025,0.03379920497536659,0.0015543850604444742,0.06629547476768494,0.03924836218357086,0.02802438847720623,0.06634563207626343,4,4,1,True,0.002124575898051262,0.06422105617821217,13,-59,0.016943758353590965,18,18,1,True,0.0023014224134385586,0.014642335940152407,13,-45,intersection,0.004242351278662682,49,49,1,True,0.0024041077122092247,0.0018382435664534569,13,-14,intersection,0.0017890268936753273,70,70,1,False,0.002133394591510296,-0.00034436769783496857,13,7,missed
6,7,77,27647,838,26816,26847,False,0.03121846914291382,0.03126496821641922,0.12261643260717392,0.0008872057660482824,0.0005533681251108646,0.0008168688509613276,0.12274305522441864,2,2,0,True,0.00826289877295494,0.1144801564514637,28,-61,0.0053794807754457,104,104,0,False,0.009650317020714283,-0.004270836245268583,28,41,missed,0.0028341147117316723,160,160,0,False,0.00922452099621296,-0.006390406284481287,28,97,missed,0.0009441318106837571,344,344,0,False,0.00929760280996561,-0.008353470999281853,28,281,missed
6,4,74,30207,833,26656,26687,False,0.031050851568579674,0.031388651579618454,0.03183579444885254,0.03285142034292221,0.024812545627355576,0.03470364958047867,0.03509354591369629,5,5,3,True,0.004312521778047085,0.030781024135649204,19,-58,0.028234073892235756,7,7,3,True,0.004866459406912327,0.02336761448532343,19,-56,intersection,0.012343150563538074,31,31,3,True,0.004475104622542858,0.007868045940995216,19,-32,intersection,0.005116100423038006,64,64,0,False,0.00512729724869132,-1.119682565331459e-05,16,1,missed
6,7,68,32511,996,31872,31903,False,0.03010990470647812,0.030161302536725998,0.11638344824314117,0.0004371889808680862,0.0018518323777243495,0.0017671439563855529,0.11658060550689697,2,2,0,True,0.0055528683587908745,0.1110277371481061,28,-61,0.013764260336756706,30,30,0,True,0.006445076782256365,0.007319183554500341,28,-33,intersection,0.012947083450853825,23,23,0,True,0.006682859733700752,0.006264223717153072,28,-40,intersection,0.00364243914373219,120,120,0,False,0.00605220440775156,-0.00240976526401937,28,57,missed
6,3,69,25343,601,19232,19263,False,0.027611376717686653,0.027611395344138145,0.0029246124904602766,0.018739821389317513,0.05075714364647865,0.0380239263176918,0.05075715109705925,7,7,2,True,0.004077473189681768,0.04667967790737748,14,-56,0.04820861294865608,8,8,2,True,0.00365319917909801,0.04455541376955807,14,-55,intersection,0.010220144875347614,39,39,2,True,0.00496138958260417,0.0052587552927434444,14,-24,intersection,0.0018436098471283913,121,121,1,False,0.005743339192122221,-0.0038997293449938297,13,58,missed
6,4,65,30463,848,27136,27167,False,0.02689233049750328,0.026968955993652344,0.024300113320350647,0.034212902188301086,0.022068150341510773,0.026988154277205467,0.034278154373168945,7,7,1,True,0.004508031066507101,0.029770123306661844,17,-56,0.021434465423226357,13,13,1,True,0.004933251533657312,0.016501213889569044,17,-50,intersection,0.03738509491086006,11,11,1,True,0.0039750756695866585,0.0334100192412734,17,-52,intersection,0.0032722174655646086,79,79,1,False,0.004760604351758957,-0.0014883868861943483,17,16,missed
6,3,69,25343,676,21632,21663,False,0.026100585237145424,0.026100605726242065,0.0034149608109146357,0.019539998844265938,0.04407220706343651,0.03737517446279526,0.044072214514017105,10,10,2,True,0.004077473189681768,0.03999474132433534,14,-53,0.009495201520621777,33,33,2,True,0.00365319917909801,0.0058420023415237665,14,-30,intersection,0.01270817220211029,29,29,2,True,0.00496138958260417,0.007746782619506121,14,-34,intersection,0.0004488220438361168,244,244,0,False,0.005743339192122221,-0.005294517148286104,12,181,missed
6,7,68,27391,813,26016,26047,False,0.025084149092435837,0.025089623406529427,0.09765057265758514,0.0011509251780807972,0.0010429418180137873,0.0004921518266201019,0.09765774011611938,3,3,0,True,0.006814776919782162,0.09084296319633722,28,-60,0.0045252395793795586,82,82,0,False,0.005712998099625111,-0.001187758520245552,28,19,missed,0.011618335731327534,29,29,0,True,0.005988237448036671,0.005630098283290863,28,-34,intersection,0.005275121424347162,89,89,0,False,0.007451292593032122,-0.0021761711686849594,28,26,missed
6,6,71,29951,897,28704,28735,False,0.02501365914940834,0.025711992755532265,0.039946962147951126,0.009003905579447746,0.023774998262524605,0.027328772470355034,0.04096504673361778,3,3,0,True,0.005136816296726465,0.03582823043689132,24,-60,0.012656016275286674,24,24,2,True,0.005863836035132408,0.006792180240154266,26,-39,intersection,0.003439748426899314,108,108,3,False,0.0069180638529360294,-0.0034783154260367155,27,45,missed,0.004957927390933037,68,68,2,False,0.005582647398114204,-0.0006247200071811676,26,5,missed
6,6,79,27647,813,26016,26047,False,0.024493597447872162,0.024494241923093796,0.0001637534296605736,0.06930048763751984,0.0015178810572251678,0.026992259547114372,0.0693010464310646,8,8,1,True,0.0029492813628166914,0.06635176506824791,25,-55,0.04966716095805168,11,11,1,True,0.004352916963398457,0.045314243994653225,25,-52,intersection,0.018244419246912003,22,22,1,True,0.0039756749756634235,0.014268744271248579,25,-41,intersection,0.00274495966732502,65,65,1,False,0.0027927153278142214,-4.7755660489201546e-05,25,2,missed
6,6,65,30463,788,25216,25247,False,0.02439321018755436,0.02445409446954727,0.026825686916708946,0.014223911799490452,0.030529335141181946,0.02599390409886837,0.030569227412343025,5,5,2,True,0.005867640022188425,0.0247015873901546,26,-58,0.010212278924882412,31,31,2,True,0.004717583302408457,0.005494695622473955,26,-32,intersection,0.060690317302942276,6,6,2,True,0.005033496767282486,0.05565682053565979,26,-57,intersection,0.004052529577165842,69,69,3,False,0.004413863644003868,-0.00036133406683802605,27,6,missed
6,3,75,26367,542,17344,17375,False,0.02393762208521366,0.02394719608128071,0.001745920511893928,0.03731098398566246,0.04510149732232094,0.011592081747949123,0.04511479660868645,5,5,2,True,0.004407459869980812,0.040707336738705635,14,-58,0.0099863912910223,36,36,1,True,0.004924295004457235,0.005062096286565065,13,-27,intersection,0.014991603791713715,30,30,1,True,0.004918697290122509,0.010072906501591206,13,-33,intersection,0.0019580621737986803,97,97,1,False,0.004043755121529102,-0.002085692947730422,13,34,missed
6,3,75,29183,798,25536,25567,False,0.02319270558655262,0.023203494027256966,0.007036800496280193,0.045639146119356155,0.0141841359436512,0.025910744443535805,0.04566867649555206,3,3,1,True,0.0047104982659220695,0.04095817822962999,13,-60,0.02553750015795231,11,11,1,True,0.0045903450809419155,0.020947155077010393,13,-52,intersection,0.01518813706934452,24,24,1,True,0.004674806725233793,0.010513330344110727,13,-39,intersection,0.004372736439108849,71,71,1,False,0.005074788816273212,-0.0007020523771643639,13,8,missed
6,3,73,26623,776,24832,24863,False,0.022886844351887703,0.022886980324983597,0.0023876172490417957,0.042452145367860794,0.032629504799842834,0.014078113250434399,0.04245224595069885,7,7,1,True,0.0038628350012004375,0.038589410949498415,13,-56,0.007513206917792559,41,41,3,True,0.004197537899017334,0.0033156690187752247,15,-22,intersection,0.015006568282842636,25,25,3,True,0.0048594106920063496,0.010147157590836287,15,-38,intersection,0.002766764722764492,100,100,3,False,0.004777948837727308,-0.0020111841149628162,15,37,missed
6,6,72,30975,864,27648,27679,False,0.02281930297613144,0.022960439324378967,0.017341431230306625,0.020017793402075768,0.016535315662622452,0.03738266974687576,0.03762081637978554,8,8,3,True,0.004175671376287937,0.0334451450034976,27,-55,0.016453377902507782,18,18,3,True,0.0039876289665699005,0.012465748935937881,27,-45,intersection,0.016433274373412132,20,20,3,True,0.0033670952543616295,0.013066179119050503,27,-43,intersection,0.0008463144185952842,121,121,3,False,0.0032657969277352095,-0.0024194825091399252,27,58,missed
6,4,75,28415,798,25536,25567,False,0.02222719043493271,0.022572198882699013,0.03007124736905098,0.01863063871860504,0.01468186266720295,0.025525009259581566,0.030566683039069176,5,5,0,True,0.005438965745270252,0.025127717293798923,16,-58,0.009913193993270397,37,37,0,True,0.004958820063620806,0.0049543739296495914,16,-26,intersection,0.012623002752661705,30,30,0,True,0.0044240388087928295,0.008198963943868876,16,-33,intersection,0.004630932584404945,71,71,3,False,0.005312928464263678,-0.0006819958798587322,19,8,missed
6,7,79,27135,822,26304,26335,False,0.022213740274310112,0.02224102057516575,0.08123113960027695,0.0038176008965820074,0.0030882167629897594,0.000718007271643728,0.08132552355527878,2,2,0,True,0.0039157560095191,0.07740976754575968,28,-61,0.015181699767708778,14,14,0,True,0.005033009685575962,0.010148690082132816,28,-49,intersection,0.02163114584982395,8,8,0,True,0.005584633443504572,0.01604651240631938,28,-55,intersection,0.003122223075479269,81,81,1,False,0.004455383867025375,-0.0013331607915461063,29,18,missed
6,3,75,25087,614,19648,19679,False,0.022050214931368828,0.022058967500925064,0.001600224757567048,0.03769558295607567,0.04473445937037468,0.004170591942965984,0.04475167393684387,8,8,2,True,0.0031802216544747353,0.04157145228236914,14,-55,0.008974598720669746,37,37,2,True,0.00293969945050776,0.006034899270161986,14,-26,intersection,0.0038519687950611115,61,61,2,True,0.003368448233231902,0.00048352056182920933,14,-2,intersection,0.0009597392636351287,95,95,0,False,0.001970915822312236,-0.001011176558677107,12,32,missed
7,1,72,30719,957,30624,30655,False,0.4290270209312439,0.49153465032577515,0.013670763932168484,0.9756278395652771,1.5416439055115916e-05,0.7267940044403076,0.9972167015075684,1,1,1,True,0.002603254746645689,0.9946134467609227,5,-62,0.7317991852760315,1,1,1,True,0.006937665864825249,0.7248615194112062,5,-62,intersection,0.2632303237915039,2,2,1,True,0.007185745984315872,0.25604457780718803,5,-61,intersection,0.007689187303185463,70,70,1,False,0.008189915679395199,-0.0005007283762097359,5,7,missed
7,1,66,30719,948,30336,30367,False,0.35913053154945374,0.41103002429008484,0.014894840307533741,0.4706149399280548,0.0046448176726698875,0.9463675618171692,0.9719508290290833,1,1,3,True,0.004642341285943985,0.9673084877431393,7,-62,0.20448629558086395,2,2,1,True,0.007741230074316263,0.1967450655065477,5,-61,intersection,0.2532365918159485,1,1,1,True,0.007289949804544449,0.24594664201140404,5,-62,intersection,0.005602627526968718,82,82,2,False,0.007141385227441788,-0.0015387577004730701,6,19,missed
7,1,68,31231,969,31008,31039,False,0.3329734206199646,0.3968503475189209,0.0032977338414639235,0.6617506742477417,0.00013792759273201227,0.6667073965072632,0.8829803466796875,1,1,3,True,0.006814382039010525,0.876165964640677,7,-62,0.04800458997488022,11,11,1,True,0.0072385515086352825,0.040766038466244936,5,-52,intersection,0.0017785894451662898,318,318,2,False,0.006159599870443344,-0.004381010425277054,6,255,missed,0.005873324349522591,114,114,1,False,0.008959932252764702,-0.003086607903242111,5,51,missed
7,1,64,30975,914,29248,29279,False,0.3104764521121979,0.5906074643135071,0.1672676056623459,0.11573227494955063,1.698705773378606e-06,0.9589042067527771,0.9977362155914307,1,1,3,True,0.0033414396457374096,0.9943947759456933,7,-62,0.05015628784894943,5,5,3,True,0.008674162440001965,0.04148212540894747,7,-58,intersection,0.0003708410949911922,858,858,1,False,0.007281397469341755,-0.006910556374350563,5,795,missed,0.006653912831097841,87,87,3,False,0.009091543033719063,-0.0024376302026212215,7,24,missed
7,1,73,30463,950,30400,30431,False,0.2916303873062134,0.41002464294433594,0.0013645661529153585,0.9375889301300049,8.547812467440963e-05,0.22748254239559174,0.9889206290245056,1,1,1,True,0.005760135594755411,0.9831604934297502,5,-62,0.740364134311676,1,1,1,True,0.005528614390641451,0.7348355199210346,5,-62,intersection,0.02684026211500168,11,11,1,True,0.005522450432181358,0.02131781168282032,5,-52,intersection,0.003723466070368886,151,151,1,False,0.0074285781010985374,-0.0037051120307296515,5,88,missed
7,1,74,31999,897,28704,28735,False,0.28851577639579773,0.3105078935623169,0.797010064125061,0.02839670702815056,0.00010966799163725227,0.3285466730594635,0.8200851082801819,1,1,0,True,0.004290090873837471,0.8157950174063444,4,-62,0.5421987771987915,1,1,3,True,0.006115544121712446,0.5360832330770791,7,-62,intersection,0.6382847428321838,1,1,3,True,0.005616538692265749,0.6326682041399181,7,-62,intersection,0.00729364063590765,78,78,3,False,0.008831232786178589,-0.0015375921502709389,7,15,missed
7,1,71,25855,793,25376,25407,False,0.26477524638175964,0.5030858516693115,0.0020219949074089527,0.7453603148460388,0.00010629708413034678,0.31161239743232727,0.9883008003234863,1,1,1,True,0.003940988797694445,0.9843598115257919,5,-62,0.008663957007229328,47,47,1,True,0.006900055333971977,0.001763901673257351,5,-16,intersection,0.0017738441238179803,271,271,1,False,0.007412368431687355,-0.005638524307869375,5,208,missed,0.005815682467073202,90,90,3,False,0.0076118758879601955,-0.0017961934208869934,7,27,missed
7,1,77,28415,779,24928,24959,False,0.2462368756532669,0.3687252402305603,0.4570714235305786,0.0032644865568727255,1.936290937010199e-05,0.5245922207832336,0.7776530981063843,1,1,3,True,0.003432655241340399,0.7742204428650439,7,-62,0.003022856079041958,246,246,3,False,0.008086463436484337,-0.005063607357442379,7,183,missed,0.011227966286242008,33,33,3,True,0.007670443505048752,0.0035575227811932564,7,-30,intersection,0.002102106111124158,268,268,0,False,0.007141332142055035,-0.005039226030930877,4,205,missed
7,1,69,29439,898,28736,28767,False,0.24590888619422913,0.29231560230255127,0.008195820264518261,0.3786676526069641,0.0001138299994636327,0.5966582298278809,0.6195586323738098,1,1,3,True,0.005702614784240723,0.6138560175895691,7,-62,0.062164973467588425,6,6,1,True,0.008416500873863697,0.05374847259372473,5,-57,intersection,0.44155654311180115,1,1,1,True,0.00715070404112339,0.43440583907067776,5,-62,intersection,0.0021961519960314035,261,261,3,False,0.008434879593551159,-0.006238727597519755,7,198,missed
7,1,64,29695,251,8032,8063,False,0.24246180057525635,0.3934842646121979,0.8388303518295288,0.043281976133584976,0.020624717697501183,0.06711018830537796,0.9918539524078369,1,1,0,True,0.0039185406640172005,0.9879354117438197,4,-62,0.0041724154725670815,127,127,0,False,0.008799336850643158,-0.0046269213780760765,4,64,missed,0.005157166160643101,86,86,0,False,0.007279830519109964,-0.0021226643584668636,4,23,missed,0.00159462820738554,316,316,2,False,0.0065337433479726315,-0.0049391151405870914,6,253,missed
7,1,70,27135,838,26816,26847,False,0.24206134676933289,0.3678160309791565,0.0003830693894997239,0.32856878638267517,0.0001693300873739645,0.6391241550445557,0.9341300129890442,1,1,3,True,0.005011494271457195,0.929118518717587,7,-62,0.11701873689889908,4,4,1,True,0.009271776303648949,0.10774696059525013,5,-59,intersection,0.26198810338974,1,1,1,True,0.007044877391308546,0.25494322599843144,5,-62,intersection,0.00440337136387825,108,108,3,False,0.0068114823661744595,-0.0024081110022962093,7,45,missed
7,1,68,30207,900,28800,28831,False,0.23015055060386658,0.35137999057769775,0.025445887818932533,0.0047362083569169044,0.00018698800704441965,0.8902330994606018,0.9806195497512817,2,2,3,True,0.004212134052067995,0.9764074156992137,7,-61,0.005907860118895769,70,70,3,False,0.006383076310157776,-0.00047521619126200676,7,7,missed,0.007926550693809986,52,52,3,True,0.006795625668019056,0.0011309250257909298,7,-11,intersection,0.0009412937215529382,547,547,2,False,0.0069920881651341915,-0.006050794443581253,6,484,missed
7,1,65,29695,901,28832,28863,False,0.22783569991588593,0.48135557770729065,0.0005408511497080326,0.3125957250595093,0.0001111035089707002,0.5980951189994812,0.9906532764434814,1,1,3,True,0.004972046706825495,0.985681229736656,7,-62,0.013627275824546814,30,30,3,True,0.006311650853604078,0.007315624970942736,7,-33,intersection,0.020129485055804253,22,22,1,True,0.007198741193860769,0.012930743861943483,5,-41,intersection,0.00458849361166358,64,64,3,False,0.004836585372686386,-0.00024809176102280617,7,1,missed
7,1,69,31743,970,31040,31071,False,0.2209959477186203,0.2496873438358307,0.0002321616339031607,0.8409591317176819,0.0001818406453821808,0.04261066019535065,0.9518179893493652,1,1,1,True,0.005232024472206831,0.9465859648771584,5,-62,0.06251440942287445,8,8,1,True,0.006671018432825804,0.05584339099004865,5,-55,intersection,0.10204468667507172,2,2,1,True,0.008433448150753975,0.09361123852431774,5,-61,intersection,0.0005509782931767404,633,633,2,False,0.006284613627940416,-0.005733635334763676,6,570,missed
7,1,64,29439,897,28704,28735,False,0.21732906997203827,0.33856678009033203,0.03508796542882919,0.08145946264266968,0.0019769403152167797,0.7507919073104858,0.8399669528007507,1,1,3,True,0.0044758860021829605,0.8354910667985678,7,-62,0.2925282418727875,1,1,3,True,0.007163164671510458,0.285365077201277,7,-62,intersection,0.0006131235859356821,548,548,2,False,0.005480549298226833,-0.004867425712291151,6,485,missed,0.0007532418239861727,339,339,2,False,0.005657792091369629,-0.004904550267383456,6,276,missed
