layer,base_rank,centered_explained_fraction,predictable_energy_captured_fraction,attention_mass_recall,nonsink_mass_recall,page_recall,routed_page_recall,page_kl,attention_rel_mse,post_wo_rel_mse
6,8,0.32416135212748665,0.6066133204375718,0.9422762105241418,0.8672218824503943,0.8035926818847656,0.7939333012327552,0.18544246644887608,0.009761457999864595,0.009220367658745359
7,8,0.3606190814123347,0.5243078278812162,0.9337343701627105,0.8854416514514014,0.7916183471679688,0.7813700661063194,0.38494571797491517,0.018119380593444846,0.02057792747113031
8,8,0.3233126188129735,0.4952436473535876,0.940071651362814,0.8863976896973327,0.7317619323730469,0.709491500150292,0.37820696805213244,0.013652718264331417,0.015060985532631337
9,8,0.3425584785142766,0.5501657380112119,0.9240456947591156,0.8634047278901562,0.6943702697753906,0.6793392958934419,0.4470133392169373,0.012346625354105592,0.01811994524832924
10,8,0.3285553297871172,0.5069204789296664,0.9201483591459692,0.8278418135596439,0.6506614685058594,0.6334808809333481,0.5731411919987295,0.02243137986848363,0.022851316520227996
11,8,0.35831040397294994,0.4914127975280842,0.9120740543585271,0.848305425606668,0.6946868896484375,0.679671483754646,0.5269012525386643,0.012813471110408294,0.018784397041729954
12,8,0.34155839589353554,0.5672306574630359,0.9565849287901074,0.9257104670396075,0.8126182556152344,0.803402757155709,0.7083235635218443,0.003424223943526659,0.0035029843117003905
13,8,0.3040192000148079,0.48171765050088233,0.9259384057950228,0.8624697749037296,0.5811309814453125,0.5605308599187993,0.903891988680698,0.007668319747013752,0.010993012190414436
14,8,0.30515234029634064,0.46627450956369415,0.9469309805426747,0.8972236374393106,0.6396446228027344,0.6219222224317491,0.7495861133211292,0.005283891849289836,0.005824052637223817
15,8,0.23167325895080285,0.5530989567995545,0.9447435060283169,0.8566617850447074,0.670623779296875,0.6544249434955418,0.7158293014508672,0.007885802642755157,0.011257718028304758
16,8,0.267587239015022,0.5056045877031675,0.9496328762033954,0.8557647325797006,0.6838302612304688,0.6682809246703982,1.118772065587109,0.004836788781233,0.006365344587380057
17,8,0.22339583933839577,0.5211955433540445,0.9311512376880273,0.8231131960637867,0.6678543090820312,0.6515192704973742,1.0546974862518255,0.008288843628246318,0.009917380836561053
18,8,0.2357383986372195,0.5236248995297953,0.9554855417227373,0.8000813146936707,0.666229248046875,0.6498142869095318,1.0144419865682721,0.006616907004281503,0.008479716584296812
19,8,0.2439738341278756,0.48901772859979054,0.9446875951252878,0.7742197710322216,0.6750259399414062,0.6590436039841734,0.7282186004449613,0.011886814398981791,0.013120362209346972
20,8,0.22243161239211362,0.513935853592679,0.9413850894197822,0.7559552183956839,0.6448326110839844,0.6273653589305468,0.8590972144156694,0.01379696155409806,0.025935877178599444
21,8,0.20161102740261239,0.5494241315821022,0.9450215001124889,0.7970068578142673,0.6593704223632812,0.6426181449787691,0.9139332063496113,0.0063834056738449755,0.008604826460921517
22,8,0.18390043264156686,0.5749639713265274,0.9516173866577446,0.7716726747457869,0.6377944946289062,0.6199811054393649,0.9805090956506319,0.013802054386104715,0.020174702889656462
23,8,0.1540397348813499,0.6188125968827005,0.9578140863450244,0.7702373382635415,0.6489143371582031,0.6316478229709901,0.9747822831850499,0.012739748486653468,0.01574913482603255
24,8,0.16238901056351684,0.6064921547073227,0.954336377675645,0.7356165632372722,0.6464767456054688,0.6290903517510742,1.068306503322674,0.01726905156505728,0.01948234057545715
25,8,0.16107549155612866,0.6256375355948648,0.9567575886612758,0.7305130860768259,0.6664886474609375,0.6500864446861669,1.4118287109886296,0.017521167802198014,0.01845667485181294
26,8,0.16728007067994385,0.6546517475773902,0.9377421865938231,0.7494822592125274,0.6120567321777344,0.5929775511613116,1.2422274431446567,0.023040653806457242,0.016551006850351366
27,8,0.17007658150543303,0.6046552336830042,0.9334285104414448,0.7176283124717884,0.6400527954101562,0.6223504673689604,1.195683959958842,0.029089120882329445,0.025364050829925957
28,8,0.1628689570252862,0.6122778362356042,0.9393242817604914,0.7889250249136239,0.7088508605957031,0.6945320433005691,1.0506645845307503,0.010967755352545678,0.008417757417711703
29,8,0.16050314932338539,0.6662753157324766,0.9469691808335483,0.7449391151894815,0.6854019165039062,0.6699298720923252,1.3729758008848876,0.014312527395279903,0.008636367545311333
30,8,0.15394322890908066,0.6530140306460396,0.9101600585272536,0.7851228342624381,0.6277694702148438,0.609463045548182,0.8721684981428552,0.02130481906156449,0.014616749112220079
31,8,0.24489656622624462,0.5984409496829034,0.9433810155605897,0.8558171191252768,0.7683486938476562,0.7569560006959364,0.365507153866929,0.0031061375612913594,0.0019272856351080774
